0,0,0.0
0,1,23.837531721764343
0,2,8.444080767022543
0,3,100.79378976641986
0,4,88.60789974165293
0,5,108.39366171464364
0,6,81.91429447447203
0,7,79.65602284242976
0,8,195.82816443936775
0,9,74.80795256872273
0,10,117.63716858723025
0,11,162.7118456720292
0,12,140.59807273022446
0,13,124.05180684795309
0,14,129.8633918984736
0,15,153.19818772461164
0,16,129.0819533530398
0,17,141.2647956852662
0,18,119.16905941586116
0,19,135.81556938989377
0,20,136.4020105117479
0,21,172.70641193069847
0,22,93.20129052476658
0,23,86.66092294278054
0,24,89.94099454642472
0,25,124.19917024203
0,26,148.68603760131467
0,27,188.04254837669055
0,28,153.3791684030136
0,29,154.22945748295638
0,30,169.06703011700208
0,31,162.57761531034956
0,32,135.96436871984278
0,33,201.2573035245457
0,34,194.12354567662288
0,35,75.8114208213312
0,36,129.27816442192832
0,37,196.46240875860937
0,38,198.76977190221902
0,39,154.09321853994746
0,40,72.48720738200117
0,41,90.79318531696089
0,42,110.2931560782644
0,43,231.73246367745818
0,44,121.28954026173287
0,45,98.51408530461045
0,46,81.6098564578413
0,47,95.8791156995985
0,48,91.07463361861329
0,49,107.44729125417302
0,50,110.17866628001275
0,51,81.07160513643149
0,52,187.0995887511925
0,53,157.3365227424965
0,54,160.07874944640176
0,55,155.30206679590245
0,56,43.92763363124917
0,57,31.135071395158462
0,58,124.24849876066655
0,59,126.80963094339484
0,60,201.8981068644131
0,61,182.39245994339944
0,62,170.9406947186209
0,63,128.98055516639704
0,64,131.5149325120113
0,65,115.39925160007756
0,66,112.33209198062819
0,67,87.8978238791496
0,68,75.4096693141954
0,69,118.87813658742955
0,70,192.76183347431086
0,71,99.8729095171504
0,72,243.30479262434358
0,73,238.71245003507505
0,74,209.4022263895568
0,75,99.61187309973144
0,76,153.88818603128703
0,77,35.10263984744674
0,78,30.61779567236383
0,79,131.06105553368383
0,80,115.9303250996084
0,81,32.288598778856226
0,82,116.1395705449228
0,83,122.84331709704418
0,84,126.4339026700927
0,85,106.14016545161
0,86,74.05334046135445
0,87,99.26477470668527
0,88,78.12350919759508
0,89,93.21112385895468
0,90,131.8521845414989
0,91,86.92284623501821
0,92,120.092247820089
0,93,111.4539734598996
0,94,27.607985026415136
0,95,67.48628185436283
0,96,165.53282682656047
0,97,122.73594171527472
0,98,75.02203534887366
0,99,163.44433125344113
0,100,125.80877243714835
0,101,33.22169519531208
0,102,68.95320436589974
0,103,158.560071847112
0,104,162.27946573735076
0,105,154.505195542607
0,106,63.58803836830576
0,107,128.66611431469565
0,108,130.59311541542382
0,109,116.97156943243321
0,110,31.01068832217636
0,111,125.79674464565927
0,112,139.20063082099597
0,113,123.63767383093258
0,114,152.76757218405183
0,115,97.52400986423807
0,116,35.43727243639887
0,117,219.18927639998353
0,118,214.77201997627623
0,119,42.95164183277201
0,120,21.206230880745906
0,121,34.222933736668
0,122,20.539347908344116
0,123,114.92047522091092
0,124,108.52365973408723
0,125,194.6083434516619
0,126,193.75411094611798
0,127,58.04332784886344
0,128,50.65524268165098
0,129,78.93080145743147
0,130,72.80631929927945
0,131,62.610135608617725
0,132,115.8006657315648
0,133,156.30064779136393
0,134,128.15571083394786
0,135,243.0792555445054
0,136,205.1831518424454
0,137,266.64108731453035
0,138,154.72255635317222
0,139,154.39370777334162
0,140,160.65744493488197
0,141,156.65834512360934
0,142,45.88587897009251
0,143,40.362898806681876
0,144,26.955653741782243
0,145,25.7633945744733
0,146,130.60480359488665
0,147,131.54398405612176
0,148,127.89416545258666
0,149,116.79106344237131
0,150,208.14745040744927
0,151,107.36054172019408
0,152,31.72210743899405
0,153,128.28458056583557
0,154,86.14221123052243
0,155,74.03872185146706
0,156,74.77686065101453
0,157,164.71497351485687
0,158,153.40439657588124
0,159,166.89712483343558
0,160,155.00588250453268
0,161,157.443546319937
0,162,156.54287208301756
0,163,160.65095358823754
0,164,161.10080981006936
0,165,33.96653581957952
0,166,115.78810387945732
0,167,152.97285041797448
0,168,151.4196715894053
0,169,147.02882612943628
0,170,200.80985267259393
0,171,128.9468577194823
0,172,97.8825160305235
0,173,111.47144896608684
0,174,156.33087762818965
0,175,162.5927150616667
0,176,29.49193863479796
0,177,136.03424419330736
0,178,170.2357662512169
0,179,172.5467875351179
0,180,154.11662110233274
0,181,39.108181099307565
0,182,90.89725121147224
0,183,154.40674999572124
0,184,201.58138753976718
0,185,94.00169176960671
0,186,151.21144136605537
0,187,30.63082551577414
0,188,132.66807055304815
1,0,23.837531721764343
1,1,0.0
1,2,16.526143488159036
1,3,121.67957725215369
1,4,108.87107743226156
1,5,127.97871523646957
1,6,102.69952486782528
1,7,100.81320467025292
1,8,215.13995112054363
1,9,74.1361649763899
1,10,138.63389627910388
1,11,183.20805085940668
1,12,161.4199636898443
1,13,145.01726737424278
1,14,150.49657447113924
1,15,173.76357738532417
1,16,149.94339872347274
1,17,161.94896693315772
1,18,139.35211599802193
1,19,156.5190741297164
1,20,157.36032995479385
1,21,193.19827716057162
1,22,114.23417550630828
1,23,107.62328882434743
1,24,111.14245264362228
1,25,143.80264086671997
1,26,168.17950967290383
1,27,204.2395933065137
1,28,171.19295429956674
1,29,171.64579514935093
1,30,186.95802131721217
1,31,179.5084386800848
1,32,153.85899651535587
1,33,219.96686667921682
1,34,212.77557514843394
1,35,76.13742718721035
1,36,148.73126662741348
1,37,212.05660646168786
1,38,214.3847076664854
1,39,171.84125758201526
1,40,90.96898507012085
1,41,104.45222805809563
1,42,129.39255335168846
1,43,245.65790394382634
1,44,138.550952816711
1,45,118.91507555836353
1,46,101.37751371615353
1,47,116.39143902286152
1,48,111.63812177380117
1,49,128.40897465660925
1,50,130.35754541759007
1,51,75.5549534313029
1,52,204.19420372491365
1,53,175.71165202964158
1,54,177.76907750891328
1,55,172.6857770739367
1,56,35.75335646504162
1,57,16.81086732026197
1,58,142.9637904874271
1,59,143.38617321240363
1,60,220.1705426350902
1,61,199.62664888729648
1,62,188.94686180215683
1,63,142.46024758025007
1,64,146.42007144587677
1,65,131.7473055462486
1,66,131.77405891717288
1,67,101.15217033176282
1,68,73.7033368324441
1,69,139.48876132255768
1,70,208.35636901951432
1,71,119.9511311056542
1,72,257.59962378237674
1,73,252.57207325628008
1,74,222.96744576671833
1,75,114.87753673723304
1,76,171.5222702794391
1,77,34.99097634980614
1,78,19.040326438608137
1,79,150.04112242414496
1,80,134.45031094371424
1,81,21.166997418412965
1,82,134.84714973568842
1,83,134.4746152619087
1,84,137.8961512315478
1,85,118.66128948437762
1,86,87.08972998128522
1,87,112.94411539545553
1,88,90.68482238647488
1,89,111.73060645341342
1,90,142.27514934217217
1,91,101.85627443552941
1,92,134.26910743467107
1,93,129.7046363501766
1,94,4.172763142607747
1,95,67.456833941492
1,96,183.67442118052497
1,97,141.77986004578028
1,98,93.60525171952439
1,99,181.54623782825823
1,100,145.03512480657247
1,101,9.991569459943124
1,102,73.93905591175032
1,103,176.71561140616387
1,104,180.38721469114742
1,105,173.36215374426175
1,106,58.95179716403113
1,107,147.1746574948654
1,108,149.4633168288788
1,109,136.09117692534127
1,110,10.380880113457025
1,111,145.29041741740284
1,112,158.24705676685954
1,113,142.6631454875822
1,114,171.57738155949443
1,115,111.12997471262658
1,116,26.646072291992713
1,117,238.20236368773433
1,118,233.73558705147516
1,119,24.67028167269224
1,120,3.1281776191556245
1,121,14.188274049643141
1,122,3.7582471144233627
1,123,134.03235529427351
1,124,128.01256832755627
1,125,212.65909522312725
1,126,211.84600112084
1,127,62.91239254401358
1,128,50.38416833305974
1,129,75.95708950609047
1,130,73.53711600894559
1,131,68.4941352540323
1,132,136.28401977782656
1,133,175.9370687731321
1,134,138.20894241935136
1,135,257.87607179128406
1,136,224.42880804290576
1,137,281.1992013411191
1,138,173.3571423337017
1,139,171.81828906541912
1,140,178.84887621566375
1,141,174.46955986809968
1,142,36.68306327899215
1,143,34.033035314768135
1,144,30.625335453215442
1,145,29.53035823460022
1,146,149.59645334524095
1,147,150.20707723855617
1,148,146.30717526256637
1,149,135.8122438706224
1,150,227.18457386808265
1,151,126.79026781361117
1,152,8.899214575576783
1,153,142.15837295652074
1,154,99.5109853519068
1,155,73.37605388143795
1,156,74.1468273839548
1,157,182.1213867989782
1,158,171.55223837783154
1,159,184.7955889520249
1,160,172.53448520522076
